clef;VIN;contrat;reference_version_id;code_mcclbp;Marque;Modele;Carrosserie;Carburant;Litre;Boite;Puissance;4RM;DateMEC;KM a date cote;Type;KM_VR;B2C today TTC;Date Cote;B2C futur TTC;ignore;Genre;metal;SurKM;DateVR;DateMEC;PRIX_NEUF_HT;B2B brut TTC;deprec_mensuel;km_vr_comment;date_vr_comment;Profil;Nb Ref;Ref Proba;RPI brut;RPI ambition;ambition;B2B ambition TTC
103748331031100002019-10-05 00:00:00;vf73aahxtfj793094;10374833103;107606;VO-59-505-2-13-2-2.00-150---N;CITROEN;C4 GRAND PICASSO;MONOSPACE;DIESEL;2.0;AUTOMATIQUE;150;N;2015-10-06;84460;ref;110000;18393;2018-11-12;15147;;vp;Y;0;2019-10-05;2015-10-06;30792;12950;0.984379;;;observable;1;0.8939;0.8550;0.8280;-0.027;12541
50121821000002019-03-08 00:00:00;vf73abhzmfj659679;5012182;107589;VO-59-505-2-13-1-1.60-120---N;CITROEN;C4 GRAND PICASSO;MONOSPACE;DIESEL;1.6;MANUELLE;120;N;2015-06-09;90640;ref;100000;15186;2018-11-12;14056;;vp;Y;0;2019-03-08;2015-06-09;24958;12018;0.985513;;;observable;1;0.8621;0.8550;0.8280;-0.027;11638
50172851350002018-12-21 00:00:00;vf73abhzmfj663545;5017285;107589;VO-59-505-2-13-1-1.60-120---N;CITROEN;C4 GRAND PICASSO;MONOSPACE;DIESEL;1.6;MANUELLE;120;N;2015-07-22;129480;ref;135000;13741;2018-11-12;13114;;vp;Y;28400;2018-12-21;2015-07-22;24958;10205;0.983069;;;observable;1;0.8621;0.7782;0.7782;0;10205
10374007801700002018-12-30 00:00:00;vf73abhzmfj738646;10374007801;107590;VO-59-505-2-13-1-1.60-120---N;CITROEN;C4 GRAND PICASSO;MONOSPACE;DIESEL;1.6;MANUELLE;120;N;2015-07-31;66630;ref;70000;14514;2018-11-12;13959;;vp;Y;0;2018-12-30;2015-07-31;26458;11935;0.987233;;;observable;1;0.8794;0.8550;0.8550;0;11935
50485151100002019-06-07 00:00:00;vf73abhzmgj726129;5048515;107589;VO-59-505-2-13-1-1.60-120---N;CITROEN;C4 GRAND PICASSO;MONOSPACE;DIESEL;1.6;MANUELLE;120;N;2016-07-08;87360;ref;110000;16127;2018-11-12;14307;;vp;Y;19000;2019-06-07;2016-07-08;24958;11497;0.985676;;;observable;1;0.8621;0.8036;0.7766;-0.027;11111
10395830105200002019-09-19 00:00:00;vf73abhzmjj742086;10395830105;0;VO-59-0-2-13-1-0.00-0-N-SSS;CITROEN;C4 PICASSO|GRAND C4 SPACETOURER;MONOSPACE;DIESEL;0.0;MANUELLE;0;N;2018-09-20;2250;pneuf2;20000;26036;2018-11-12;22840;;vp;Y;0;2019-09-19;2018-09-20;25958;19528;0.988931;;;nouveau;0;0.0000;0.8550;0.8280;-0.027;18911
10374647603800002019-01-09 00:00:00;vf73abhztfj763673;10374647603;107592;VO-59-505-2-13-2-1.60-120---N;CITROEN;C4 GRAND PICASSO;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2015-09-10;75400;ref;80000;15729;2018-11-12;15049;;vp;Y;0;2019-01-09;2015-09-10;26000;12866;0.986967;;;observable;1;0.8939;0.8549;0.8280;-0.027;12460
50575291700002019-05-22 00:00:00;vf73abhztgj775248;5057529;107592;VO-59-505-2-13-2-1.60-120---N;CITROEN;C4 GRAND PICASSO;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2016-09-23;134460;ref;170000;14288;2018-11-12;12607;;vp;N;86800;2019-05-22;2016-09-23;26167;7474;0.984078;;;observable;1;0.8939;0.5928;0.5659;-0.027;7134
5064892400002020-12-14 00:00:00;vf73abhztgj886590;5064892;107592;VO-59-505-2-13-2-1.60-120---N;CITROEN;C4 GRAND PICASSO;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2016-12-15;18770;ref;40000;19851;2018-11-12;14687;;vp;N;0;2020-12-14;2016-12-15;26167;11999;0.988849;;;observable;1;0.8939;0.8170;0.7675;-0.0495;11272
103965530071000002021-09-17 00:00:00;vf73aehyrjj794905;10396553007;0;VO-59-0-2-13-2-0.00-0-N-SSS;CITROEN;C4 PICASSO|GRAND C4 SPACETOURER;MONOSPACE;DIESEL;0.0;AUTOMATIQUE;0;N;2018-09-18;3930;pneuf2;100000;28102;2018-11-12;17134;;vp;N;6400;2021-09-17;2018-09-18;31542;13715;0.986375;;;nouveau;0;0.0000;0.8005;0.7485;-0.052;12824
10398133702450002021-09-09 00:00:00;vf73ayhzpjj736048;10398133702;0;VO-59-0-2-13-1-0.00-0-N-SSS;CITROEN;C4 PICASSO|GRAND C4 SPACETOURER;MONOSPACE;DIESEL;0.0;MANUELLE;0;N;2018-09-10;2100;pneuf2;45000;25736;2018-11-12;17714;;vp;Y;0;2021-09-09;2018-09-10;26292;15145;0.989621;;;nouveau;0;0.0000;0.8550;0.8030;-0.052;14224
103980163081500002021-09-10 00:00:00;vf73ayhzpjj794524;10398016308;0;VO-59-505-2-13-1-0.00-130-N-RRR;CITROEN;C4 GRAND PICASSO;MONOSPACE;DIESEL;0.0;MANUELLE;130;N;2018-09-11;6850;pneuf1;150000;25226;2018-11-12;14105;;vp;Y;56400;2021-09-10;2018-09-11;25333;9909;0.983907;;;rare;0;0.7184;0.7025;0.6505;-0.052;9176
10397205400700002020-09-26 00:00:00;vf73ayhzpjj800449;10397205400;0;VO-59-0-2-13-1-0.00-0-N-SSS;CITROEN;C4 PICASSO|GRAND C4 SPACETOURER;MONOSPACE;DIESEL;0.0;MANUELLE;0;N;2018-09-27;3260;pneuf2;70000;27516;2018-11-12;19646;;vp;Y;7600;2020-09-26;2018-09-27;28750;16393;0.986174;;;nouveau;0;0.0000;0.8344;0.7849;-0.0495;15421
103635758001000002019-01-09 00:00:00;vf73d9hc8dj743254;10363575800;88159;VO-59-534-2-13-2-1.60-115---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;115;N;2014-01-10;96160;ref;100000;10870;2018-11-12;10375;;vp;Y;0;2019-01-09;2014-01-10;23662;8871;0.986249;;;observable;1;0.8761;0.8550;0.8280;-0.027;8591
10370821002900002018-12-28 00:00:00;vf73d9hc8fj533735;10370821002;88161;VO-59-534-2-13-1-1.60-115---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;MANUELLE;115;N;2015-01-29;86350;ref;90000;12486;2018-11-12;11928;;vp;Y;0;2018-12-28;2015-01-29;23167;10198;0.984699;;;observable;1;0.8333;0.8550;0.8550;0;10198
1484111000002017-09-25 00:00:00;vf73d9hp8ej769235;148411;88172;VO-59-534-2-13-2-1.60-90---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;90;N;2014-09-26;100000;ref;100000;11047;2018-11-12;10891;;vp;N;6400;2017-09-25;2014-09-26;23042;8718;0.985873;;;observable;1;0.7813;0.8005;0.8005;0;8718
1526481000002017-10-09 00:00:00;vf73d9hp8ej789783;152648;88172;VO-59-534-2-13-2-1.60-90---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;90;N;2014-10-10;100000;ref;100000;11121;2018-11-12;10961;;vp;N;6400;2017-10-09;2014-10-10;23042;8774;0.985656;;;observable;1;0.7813;0.8005;0.8005;0;8774
1546001450002019-03-26 00:00:00;vf73d9hp8ej807057;154600;88172;VO-59-534-2-13-2-1.60-90---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;90;N;2014-10-27;131860;ref;145000;10153;2018-11-12;9256;;vp;Y;7200;2019-03-26;2014-10-27;23042;7734;0.984447;;;observable;1;0.7813;0.8356;0.8086;-0.027;7484
10369121303750002018-12-09 00:00:00;vf73d9hp8ej811892;10369121303;88172;VO-59-534-2-13-2-1.60-90---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;90;N;2014-11-10;73040;ref;75000;11922;2018-11-12;11588;;vp;Y;0;2018-12-09;2014-11-10;23042;9908;0.987884;;;observable;1;0.7813;0.8550;0.8550;0;9908
50064331200002019-03-31 00:00:00;vf73d9hp8fj600104;5006433;88172;VO-59-534-2-13-2-1.60-90---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;90;N;2015-04-01;107590;ref;120000;11324;2018-11-12;10130;;vp;Y;0;2019-03-31;2015-04-01;23208;8661;0.981703;;;observable;1;0.7813;0.8550;0.8279;-0.027;8387
50154951000002019-12-25 00:00:00;vf73d9hp8fj617686;5015495;88172;VO-59-534-2-13-2-1.60-90---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;90;N;2015-06-26;74440;ref;100000;12642;2018-11-12;9795;;vp;N;0;2019-12-25;2015-06-26;23208;8002;0.983173;;;observable;1;0.7813;0.8169;0.7900;-0.027;7738
50095681000002019-05-19 00:00:00;vf73d9hp8fj656275;5009568;88172;VO-59-534-2-13-2-1.60-90---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;90;N;2015-05-20;86300;ref;100000;12120;2018-11-12;10638;;vp;N;0;2019-05-19;2015-05-20;23208;8691;0.98321;;;observable;1;0.7813;0.8170;0.7900;-0.027;8404
10373293505900002018-12-17 00:00:00;vf73dahrmfj700886;10373293505;88189;VO-59-534-2-13-1-2.00-150---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;2.0;MANUELLE;150;N;2015-06-18;86690;ref;90000;16104;2018-11-12;15429;;vp;Y;0;2018-12-17;2015-06-18;28708;13192;0.983658;;;observable;1;0.8592;0.8550;0.8550;0;13192
103687175021000002019-02-18 00:00:00;vf73dahxtej767880;10368717502;107562;VO-59-534-2-13-2-2.00-150---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;2.0;AUTOMATIQUE;150;N;2014-09-19;93180;ref;100000;16550;2018-11-12;15492;;vp;Y;0;2019-02-18;2014-09-19;29792;13246;0.985738;;;observable;1;0.8916;0.8550;0.8280;-0.027;12828
103719428021400002019-03-23 00:00:00;vf73dbhy6fj591733;10371942802;104741;VO-59-534-2-13-1-1.60-100---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;MANUELLE;100;N;2015-03-24;126290;ref;140000;11228;2018-11-12;10358;;vp;Y;15200;2019-03-23;2015-03-24;23083;8431;0.986185;;;observable;1;0.8621;0.8140;0.7869;-0.027;8151
50217651000002017-09-23 00:00:00;vf73dbhy6fj770109;5021765;104741;VO-59-534-2-13-1-1.60-100---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;MANUELLE;100;N;2015-09-24;100000;ref;100000;12504;2018-11-12;12337;;vp;N;37600;2017-09-23;2015-09-24;23083;8881;0.986671;;;observable;1;0.8621;0.7199;0.7199;0;8881
50309311200002019-05-22 00:00:00;vf73dbhy6fj855888;5030931;104743;VO-59-534-2-13-1-1.60-100---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;MANUELLE;100;N;2015-12-23;100450;ref;120000;12779;2018-11-12;11393;;vp;Y;13400;2019-05-22;2015-12-23;22458;9328;0.985391;;;observable;1;0.8621;0.8187;0.7917;-0.027;9020
50364941200002019-03-16 00:00:00;vf73dbhy6gj544177;5036494;104741;VO-59-534-2-13-1-1.60-100---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;MANUELLE;100;N;2016-03-17;105080;ref;120000;12797;2018-11-12;11715;;vp;Y;26400;2019-03-16;2016-03-17;23083;9180;0.98425;;;observable;1;0.8621;0.7836;0.7566;-0.027;8864
50242761300002018-12-22 00:00:00;vf73dbhzmfj754740;5024276;107546;VO-59-534-2-13-1-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;MANUELLE;120;N;2015-10-23;124150;ref;130000;11656;2018-11-12;11189;;vp;Y;31200;2018-12-22;2015-10-23;23958;8623;0.985329;;;observable;1;0.8621;0.7707;0.7707;0;8623
50363741300002018-11-14 00:00:00;vf73dbhzmfj800464;5036374;107546;VO-59-534-2-13-1-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;MANUELLE;120;N;2016-01-15;128240;ref;130000;11910;2018-11-12;11631;;vp;Y;41600;2018-11-14;2016-01-15;23958;8636;0.983965;;;observable;1;0.8621;0.7425;0.7425;0;8636
50438241000002018-12-07 00:00:00;vf73dbhzmgj692671;5043824;107546;VO-59-534-2-13-1-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;MANUELLE;120;N;2016-06-08;95940;ref;100000;13665;2018-11-12;13158;;vp;N;22000;2018-12-07;2016-06-08;23958;10003;0.983469;;;observable;1;0.8621;0.7602;0.7602;0;10003
10396340703200002019-07-19 00:00:00;vf73dbhzmjj698340;10396340703;135741;VO-59-4953-2-13-1-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;MANUELLE;120;N;2018-07-17;5780;ref;20000;21079;2018-11-12;18915;;vp;Y;0;2019-07-19;2018-07-17;24958;16172;0.988933;;;recent;1;0.8621;0.8550;0.8280;-0.027;15661
50256511000002019-04-12 00:00:00;vf73dbhztfj730613;5025651;107551;VO-59-534-2-13-2-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2015-11-13;86920;ref;100000;14226;2018-11-12;12893;;vp;Y;0;2019-04-12;2015-11-13;25000;11024;0.984825;;;observable;1;0.8939;0.8550;0.8280;-0.027;10676
5016754950002019-04-20 00:00:00;vf73dbhztfj730620;5016754;107551;VO-59-534-2-13-2-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2015-07-21;83130;ref;95000;14046;2018-11-12;12775;;vp;N;0;2019-04-20;2015-07-21;25000;10437;0.985944;;;observable;1;0.8939;0.8170;0.7900;-0.027;10092
10374330506700002018-12-07 00:00:00;vf73dbhztfj810249;10374330506;107552;VO-59-534-2-13-2-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2015-10-08;67760;ref;70000;15678;2018-11-12;15225;;vp;Y;0;2018-12-07;2015-10-08;26500;13017;0.987155;;;observable;1;0.9045;0.8550;0.8550;0;13017
50253301000002018-11-03 00:00:00;vf73dbhztfj841484;5025330;107551;VO-59-534-2-13-2-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2015-11-04;99730;ref;100000;13770;2018-11-12;13532;;vp;N;6400;2018-11-03;2015-11-04;25000;10831;0.984285;;;observable;1;0.8939;0.8004;0.8004;0;10831
5033664800002019-02-14 00:00:00;vf73dbhztgj525940;5033664;107551;VO-59-534-2-13-2-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2016-02-15;72260;ref;80000;15017;2018-11-12;14104;;vp;Y;0;2019-02-14;2016-02-15;25000;12059;0.986051;;;observable;1;0.8939;0.8550;0.8280;-0.027;11678
50371361000002019-09-21 00:00:00;vf73dbhztgj596103;5037136;107551;VO-59-534-2-13-2-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2016-03-22;74570;ref;100000;15012;2018-11-12;12668;;vp;N;0;2019-09-21;2016-03-22;25000;10350;0.985755;;;observable;1;0.8939;0.8170;0.7900;-0.027;10008
50405821100002019-01-01 00:00:00;vf73dbhztgj621627;5040582;107551;VO-59-534-2-13-2-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2016-05-02;103000;ref;110000;14099;2018-11-12;13448;;vp;N;26800;2019-01-01;2016-05-02;25000;10056;0.984871;;;observable;1;0.8939;0.7478;0.7208;-0.027;9693
103817739021700002018-12-29 00:00:00;vf73dbhztgj739929;10381773902;107551;VO-59-534-2-13-2-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2016-08-30;158210;ref;170000;12151;2018-11-12;11503;;vp;Y;97200;2018-12-29;2016-08-30;25000;6812;0.981907;;;observable;1;0.8939;0.5922;0.5922;0;6812
10381649909600002019-11-01 00:00:00;vf73dbhztgj802694;10381649909;118042;VO-59-534-2-13-2-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2016-11-02;39930;ref;60000;19442;2018-11-12;16335;;vp;N;0;2019-11-01;2016-11-02;28583;13345;0.986897;;;observable;1;0.8939;0.8170;0.7900;-0.027;12904
50611931400002019-11-22 00:00:00;vf73dbhztgj809652;5061193;107551;VO-59-534-2-13-2-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2016-11-23;90480;ref;140000;15040;2018-11-12;11784;;vp;N;46400;2019-11-22;2016-11-23;25167;8215;0.982599;;;observable;1;0.8939;0.6971;0.6701;-0.027;7897
50640661200002019-06-11 00:00:00;vf73dbhztgj811370;5064066;107551;VO-59-534-2-13-2-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2016-12-12;90630;ref;120000;15123;2018-11-12;13198;;vp;N;42000;2019-06-11;2016-12-12;25167;9351;0.983987;;;observable;1;0.8939;0.7085;0.6815;-0.027;8995
50691841200002019-02-14 00:00:00;vf73dbhzthj544644;5069184;107551;VO-59-534-2-13-2-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2017-02-15;102550;ref;120000;14859;2018-11-12;13678;;vp;Y;57600;2019-02-14;2017-02-15;25167;9565;0.981637;;;observable;1;0.8939;0.6993;0.6723;-0.027;9196
10395931208700002022-07-26 00:00:00;vf73dbhztjj760261;10395931208;135748;VO-59-4953-2-13-2-1.60-120---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;AUTOMATIQUE;120;N;2018-07-27;4600;ref;70000;25613;2018-11-12;15421;;vp;Y;0;2022-07-26;2018-07-27;28750;13185;0.989148;;;recent;1;0.8939;0.8550;0.8055;-0.0495;12422
103980115061400002021-09-19 00:00:00;vf73dehyrjj789731;10398011506;1566741;VO-59-4953-2-13-2-2.00-180-N-NOUV-RRR;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;2.0;AUTOMATIQUE;180;N;2018-09-20;5240;pneuf2;140000;26748;2018-11-12;14942;;vp;N;46400;2021-09-19;2018-09-20;28208;10416;0.984015;;;nouveau;1;0.7500;0.6971;0.6451;-0.052;9639
103974175021000002021-09-20 00:00:00;vf73dehyrjj799987;10397417502;0;VO-59-4953-2-13-2-0.00-0-N-RRR;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;0.0;AUTOMATIQUE;0;N;2018-09-21;3650;pneuf2;100000;25888;2018-11-12;15762;;vp;N;6400;2021-09-20;2018-09-21;27083;12617;0.986374;;;nouveau;2;0.7799;0.8005;0.7484;-0.052;11797
10398553803600002021-09-18 00:00:00;vf73dhnytjj619214;10398553803;131172;VO-59-534-1-13-2-1.20-130---N;CITROEN;C4 SPACETOURER;MONOSPACE;ESSENCE;1.2;AUTOMATIQUE;130;N;2018-09-19;2300;ref;60000;26060;2018-11-12;18055;;vp;Y;6000;2021-09-18;2018-09-19;24250;15145;0.989886;;;observable;1;0.8939;0.8388;0.8468;0.008;15289
10396148309100002019-09-24 00:00:00;vf73dhnytjj788637;10396148309;135763;VO-59-4953-1-13-2-1.20-131---N;CITROEN;C4 SPACETOURER;MONOSPACE;ESSENCE;1.2;AUTOMATIQUE;130;N;2018-09-21;1090;ref;10000;23520;2018-11-12;21626;;vp;Y;0;2019-09-24;2018-09-21;24750;18490;0.992989;;;recent;1;0.8939;0.8550;0.8580;0.003;18555
10397055506600002021-09-24 00:00:00;vf73dhnytjj788647;10397055506;135760;VO-59-4953-1-13-2-1.20-131---N;CITROEN;C4 SPACETOURER;MONOSPACE;ESSENCE;1.2;AUTOMATIQUE;130;N;2018-09-25;1970;mcclbp;60000;23529;2018-11-12;17021;;vp;N;6000;2021-09-24;2018-09-25;25292;13642;0.991119;;;recent;1;0.9045;0.8015;0.8095;0.008;13778
10397360508200002019-09-09 00:00:00;vf73dyhzpjj705215;10397360508;138781;VO-59-4953-2-13-1-1.60-131---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;MANUELLE;130;N;2018-09-10;2800;pneuf2;20000;25085;2018-11-12;22089;;vp;Y;0;2019-09-09;2018-09-10;25292;18886;0.988937;;;nouveau;1;0.8621;0.8550;0.8280;-0.027;18290
10396680401200002019-09-14 00:00:00;vf73dyhzpjj763022;10396680401;138781;VO-59-4953-2-13-1-1.60-131---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;MANUELLE;130;N;2018-09-14;2580;pneuf2;20000;25034;2018-11-12;22002;;vp;Y;0;2019-09-14;2018-09-14;25292;18812;0.988934;;;nouveau;1;0.8621;0.8550;0.8280;-0.027;18218
103967197001400002022-09-20 00:00:00;vf73dyhzpjj794167;10396719700;138780;VO-59-4953-2-13-1-1.60-131---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;MANUELLE;130;N;2018-09-21;3840;pneuf2;140000;25278;2018-11-12;12807;;vp;Y;15200;2022-09-20;2018-09-21;25833;10424;0.986031;;;nouveau;1;0.8794;0.8139;0.7644;-0.0495;9790
103967198051200002022-09-20 00:00:00;vf73dyhzpjj794168;10396719805;138780;VO-59-4953-2-13-1-1.60-131---N;CITROEN;C4 SPACETOURER;MONOSPACE;DIESEL;1.6;MANUELLE;130;N;2018-09-21;3290;pneuf2;120000;25288;2018-11-12;13384;;vp;Y;0;2022-09-20;2018-09-21;25833;11443;0.986922;;;nouveau;1;0.8794;0.8550;0.8054;-0.0495;10780
5028116500002019-12-09 00:00:00;vf77abhw6fn542731;5028116;114533;VO-59-1162-2-22-1-1.60-75---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;75;N;2015-12-10;36160;ref;50000;10247;2018-11-12;9222;;vu;N;0;2019-12-09;2015-12-10;16800;7785;0.99276;;;observable;1;0.8725;0.8442;0.8172;-0.027;7536
135369800002019-05-22 00:00:00;vf77b9hf0ej633878;135369;96056;VO-59-1162-2-22-1-1.60-90---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;90;N;2014-05-23;71100;ref;80000;9682;2018-11-12;9070;;vu;N;0;2019-05-22;2014-05-23;18400;7657;0.991658;;;observable;1;0.8725;0.8442;0.8172;-0.027;7412
1529121000002019-05-09 00:00:00;vf77b9hf0ej783022;152912;96057;VO-59-1162-2-22-1-1.60-90---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;90;N;2014-11-10;88420;ref;100000;9250;2018-11-12;8574;;vu;N;0;2019-05-09;2014-11-10;18400;7238;0.989747;;;observable;1;0.8725;0.8442;0.8172;-0.027;7007
1525211200002018-12-02 00:00:00;vf77b9hf0ej785963;152521;96056;VO-59-1162-2-22-1-1.60-90---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;90;N;2014-10-03;117480;ref;120000;8773;2018-11-12;8582;;vu;N;0;2018-12-02;2014-10-03;19050;7245;0.989571;;;observable;1;0.8725;0.8442;0.8442;0;7245
1525241200002018-12-02 00:00:00;vf77b9hf0ej785964;152524;96056;VO-59-1162-2-22-1-1.60-90---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;90;N;2014-10-03;117480;ref;120000;8773;2018-11-12;8582;;vu;N;0;2018-12-02;2014-10-03;19050;7245;0.989571;;;observable;1;0.8725;0.8442;0.8442;0;7245
1525221200002018-12-15 00:00:00;vf77b9hf0ej795417;152522;96056;VO-59-1162-2-22-1-1.60-90---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;90;N;2014-10-16;116450;ref;120000;8798;2018-11-12;8566;;vu;N;0;2018-12-15;2014-10-16;19050;7232;0.989513;;;observable;1;0.8725;0.8443;0.8443;0;7232
1525231200002018-12-15 00:00:00;vf77b9hf0ej795418;152523;96056;VO-59-1162-2-22-1-1.60-90---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;90;N;2014-10-16;116450;ref;120000;8798;2018-11-12;8566;;vu;N;0;2018-12-15;2014-10-16;19050;7232;0.989513;;;observable;1;0.8725;0.8443;0.8443;0;7232
50063621200002017-10-08 00:00:00;vf77b9hf0fj592500;5006362;96057;VO-59-1162-2-22-1-1.60-90---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;90;N;2015-04-09;120000;ref;120000;8741;2018-11-12;8644;;vu;N;42000;2017-10-08;2015-04-09;18550;6328;0.988901;;;observable;1;0.8725;0.7321;0.7321;0;6328
50067321000002017-10-15 00:00:00;vf77b9hf0fj592501;5006732;96057;VO-59-1162-2-22-1-1.60-90---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;90;N;2015-04-16;100000;ref;100000;9203;2018-11-12;9107;;vu;N;22000;2017-10-15;2015-04-16;18550;7153;0.989526;;;observable;1;0.8725;0.7854;0.7854;0;7153
10374098804500002018-12-03 00:00:00;vf77b9hf0fj708869;10374098804;96057;VO-59-1162-2-22-1-1.60-90---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;90;N;2015-09-04;48610;ref;50000;10544;2018-11-12;10338;;vu;N;0;2018-12-03;2015-09-04;18650;8727;0.990804;;;observable;1;0.8725;0.8442;0.8442;0;8727
10373175701600002018-11-13 00:00:00;vf77b9hf0fj714242;10373175701;120606;VO-59-1162-2-22-1-1.60-90---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;90;N;2015-10-14;59310;mcclbp;60000;10376;2018-11-12;10249;;vu;N;0;2018-11-13;2015-10-14;19300;8652;0.991457;;;observable;1;0.8874;0.8442;0.8442;0;8652
10376622500800002018-11-12 00:00:00;vf77b9hf0fj794989;10376622500;120606;VO-59-1162-2-22-1-1.60-90---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;90;N;2015-11-13;79120;mcclbp;80000;9869;2018-11-12;9721;;vu;N;0;2018-11-12;2015-11-13;19300;8206;0.989291;;;observable;1;0.8874;0.8442;0.8442;0;8206
10374099204900002018-12-17 00:00:00;vf77b9hf0fn530253;10374099204;96057;VO-59-1162-2-22-1-1.60-90---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;90;N;2015-09-18;86430;ref;90000;9709;2018-11-12;9444;;vu;N;0;2018-12-17;2015-09-18;18650;7972;0.989397;;;observable;1;0.8725;0.8441;0.8441;0;7972
103791266051500002018-10-30 00:00:00;vf77b9hf0gj592022;10379126605;120606;VO-59-1162-2-22-1-1.60-90---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;90;N;2016-03-31;150000;mcclbp;150000;8235;2018-11-12;8122;;vu;N;69400;2018-10-30;2016-03-31;19300;5352;0.986338;;;observable;1;0.8874;0.6590;0.6590;0;5352
